Composition,Conductivity (S/cm),Temperature (degC),PO2 (%),PH2O (%),Grainsize,Ref,Carrier Type
(La2O3)0.35(SrO)0.3(Cr2O3)0.25(Mn2O3)0.25,0.007151075,123.5342903,0,3,,https://doi.org/10.1016/j.ssi.2006.02.025,O+E
(La2O3)0.35(SrO)0.3(Cr2O3)0.25(Mn2O3)0.25,0.00662154,120.5535922,0,3,,https://doi.org/10.1016/j.ssi.2006.02.025,O+E
(La2O3)0.35(SrO)0.3(Cr2O3)0.25(Mn2O3)0.25,0.006130847,117.6188966,0,3,,https://doi.org/10.1016/j.ssi.2006.02.025,O+E
(La2O3)0.35(SrO)0.3(Cr2O3)0.25(Mn2O3)0.25,0.005676223,114.7261413,0,3,,https://doi.org/10.1016/j.ssi.2006.02.025,O+E
(La2O3)0.35(SrO)0.3(Cr2O3)0.25(Mn2O3)0.25,0.005594885,113.7708885,0,3,,https://doi.org/10.1016/j.ssi.2006.02.025,O+E
(La2O3)0.35(SrO)0.3(Cr2O3)0.25(Mn2O3)0.25,0.005074134,112.3490299,0,3,,https://doi.org/10.1016/j.ssi.2006.02.025,O+E
(La2O3)0.35(SrO)0.3(Cr2O3)0.25(Mn2O3)0.25,0.00478329,109.0672897,0,3,,https://doi.org/10.1016/j.ssi.2006.02.025,O+E
(La2O3)0.35(SrO)0.3(Cr2O3)0.25(Mn2O3)0.25,0.004519591,104.931806,0,3,,https://doi.org/10.1016/j.ssi.2006.02.025,O+E
(La2O3)0.35(SrO)0.3(Cr2O3)0.25(Mn2O3)0.25,0.004108468,102.6715128,0,3,,https://doi.org/10.1016/j.ssi.2006.02.025,O+E
(La2O3)0.35(SrO)0.3(Cr2O3)0.25(Mn2O3)0.25,0.003867492,99.99654232,0,3,,https://doi.org/10.1016/j.ssi.2006.02.025,O+E
(La2O3)0.35(SrO)0.3(Cr2O3)0.25(Mn2O3)0.25,0.00371126,96.48634009,0,3,,https://doi.org/10.1016/j.ssi.2006.02.025,O+E
(La2O3)0.35(SrO)0.3(Cr2O3)0.25(Mn2O3)0.25,5.407792262,900,1.00897E-14,0,,https://doi.org/10.1016/j.ssi.2006.02.025,O+E
(La2O3)0.35(SrO)0.3(Cr2O3)0.25(Mn2O3)0.25,9.872337638,900,9.8159E-13,0,,https://doi.org/10.1016/j.ssi.2006.02.025,O+E
(La2O3)0.35(SrO)0.3(Cr2O3)0.25(Mn2O3)0.25,20.70046017,900,3.49518E-10,0,,https://doi.org/10.1016/j.ssi.2006.02.025,O+E
(La2O3)0.35(SrO)0.3(Cr2O3)0.25(Mn2O3)0.25,28.43413362,900,0.001285583,0,,https://doi.org/10.1016/j.ssi.2006.02.025,O+E
(La2O3)0.35(SrO)0.3(Cr2O3)0.25(Mn2O3)0.25,28.78790097,900,21.32799351,0,,https://doi.org/10.1016/j.ssi.2006.02.025,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,19.86632664,889.8368654,20,0,0.5,https://doi.org/10.1016/j.ssi.2011.02.004,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,14.98250697,830.0554117,20,0,0.5,https://doi.org/10.1016/j.ssi.2011.02.004,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,13.58872716,755.6692716,20,0,0.5,https://doi.org/10.1016/j.ssi.2011.02.004,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,10.09346991,717.7395662,20,0,0.5,https://doi.org/10.1016/j.ssi.2011.02.004,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,9.091643416,657.3156641,20,0,0.5,https://doi.org/10.1016/j.ssi.2011.02.004,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,7.564687639,596.7427521,20,0,0.5,https://doi.org/10.1016/j.ssi.2011.02.004,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,5.173354256,496.5339442,20,0,0.5,https://doi.org/10.1016/j.ssi.2011.02.004,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,3.335221296,391.2474414,20,0,0.5,https://doi.org/10.1016/j.ssi.2011.02.004,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,0.646538967,149.4437914,20,0,0.5,https://doi.org/10.1016/j.ssi.2011.02.004,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,0.982211507,881.3577869,0,3,0.5,https://doi.org/10.1016/j.ssi.2011.02.004,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,0.593606178,789.9224697,0,3,0.5,https://doi.org/10.1016/j.ssi.2011.02.004,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,0.333901415,694.1028192,0,3,0.5,https://doi.org/10.1016/j.ssi.2011.02.004,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,0.161481353,592.6297336,0,3,0.5,https://doi.org/10.1016/j.ssi.2011.02.004,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,0.060951567,499.2224053,0,3,0.5,https://doi.org/10.1016/j.ssi.2011.02.004,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,0.023333713,406.2288737,0,3,0.5,https://doi.org/10.1016/j.ssi.2011.02.004,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,0.00483689,291.6735594,0,3,0.5,https://doi.org/10.1016/j.ssi.2011.02.004,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,0.000991806,201.5700918,0,3,0.5,https://doi.org/10.1016/j.ssi.2011.02.004,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,0.875273924,908.2688822,0,3,0.5,https://doi.org/10.1016/j.ssi.2011.02.004,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,0.519815293,817.8728577,0,3,0.5,https://doi.org/10.1016/j.ssi.2011.02.004,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,0.259307497,708.7073171,0,3,0.5,https://doi.org/10.1016/j.ssi.2011.02.004,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,0.157288399,614.6276958,0,3,0.5,https://doi.org/10.1016/j.ssi.2011.02.004,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,0.057436009,508.6091954,0,3,0.5,https://doi.org/10.1016/j.ssi.2011.02.004,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,0.021038246,413.1368764,0,3,0.5,https://doi.org/10.1016/j.ssi.2011.02.004,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,0.004502305,292.4082529,0,3,0.5,https://doi.org/10.1016/j.ssi.2011.02.004,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,13,800,21,0,,https://doi.org/10.1016/j.ssi.2010.10.015,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,0.96,800,0,2.5,,https://doi.org/10.1016/j.ssi.2010.10.015,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,6.472618348,900,1.07046E-13,0,,https://doi.org/10.1016/j.ssi.2006.02.025,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,8.282281742,900,7.33348E-13,0,,https://doi.org/10.1016/j.ssi.2006.02.025,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,13.85447266,900,1.82545E-11,0,,https://doi.org/10.1016/j.ssi.2006.02.025,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,17.80122953,900,8.94314E-11,0,,https://doi.org/10.1016/j.ssi.2006.02.025,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,23.75636559,900,1.53501E-09,0,,https://doi.org/10.1016/j.ssi.2006.02.025,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,26.92836591,900,4.01772E-09,0,,https://doi.org/10.1016/j.ssi.2006.02.025,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,36.98877938,900,0.007557184,0,,https://doi.org/10.1016/j.ssi.2006.02.025,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,38.10307276,900,21.32799351,0,,https://doi.org/10.1016/j.ssi.2006.02.025,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,37.45596347,887.5370966,21,0,,https://doi.org/10.1038/nmat871,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,35.33704677,840.8834432,21,0,,https://doi.org/10.1038/nmat871,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,32.66750826,800.1340881,21,0,,https://doi.org/10.1038/nmat871,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,29.29846516,757.9916077,21,0,,https://doi.org/10.1038/nmat871,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,29.78755587,757.9916077,21,0,,https://doi.org/10.1038/nmat871,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,28.57200737,733.0260963,21,0,,https://doi.org/10.1038/nmat871,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,28.32961837,724.9741126,21,0,,https://doi.org/10.1038/nmat871,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,25.51287417,697.779536,21,0,,https://doi.org/10.1038/nmat871,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,25.93817328,697.779536,21,0,,https://doi.org/10.1038/nmat871,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,24.71522707,664.9191326,21,0,,https://doi.org/10.1038/nmat871,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,23.95590453,663.1542782,21,0,,https://doi.org/10.1038/nmat871,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,23.3502244,656.1780491,21,0,,https://doi.org/10.1038/nmat871,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,22.7988604,632.5592281,21,0,,https://doi.org/10.1038/nmat871,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,20.85905996,608.5465853,21,0,,https://doi.org/10.1038/nmat871,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,20.89583642,606.995072,21,0,,https://doi.org/10.1038/nmat871,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,19.55518495,578.4478871,21,0,,https://doi.org/10.1038/nmat871,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,19.23454547,578.4478871,21,0,,https://doi.org/10.1038/nmat871,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,18.25140573,553.0639704,21,0,,https://doi.org/10.1038/nmat871,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,17.6867004,551.6946568,21,0,,https://doi.org/10.1038/nmat871,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,16.49165343,527.8585203,21,0,,https://doi.org/10.1038/nmat871,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,16.51806839,526.5778229,21,0,,https://doi.org/10.1038/nmat871,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,16.35141464,521.4831093,21,0,,https://doi.org/10.1038/nmat871,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,15.43685636,501.7313619,21,0,,https://doi.org/10.1038/nmat871,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,15.18374365,501.7313619,21,0,,https://doi.org/10.1038/nmat871,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,14.41237772,478.3881897,21,0,,https://doi.org/10.1038/nmat871,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,14.65263176,478.3881897,21,0,,https://doi.org/10.1038/nmat871,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,13.62780173,458.5503014,21,0,,https://doi.org/10.1038/nmat871,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,12.66581523,439.7329746,21,0,,https://doi.org/10.1038/nmat871,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,11.74732752,422.8264331,21,0,,https://doi.org/10.1038/nmat871,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,11.78010567,420.8902959,21,0,,https://doi.org/10.1038/nmat871,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,11.507731,414.1954865,21,0,,https://doi.org/10.1038/nmat871,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,11.10152598,404.8558065,21,0,,https://doi.org/10.1038/nmat871,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,10.88592728,395.7665938,21,0,,https://doi.org/10.1038/nmat871,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,10.32547614,386.9179062,21,0,,https://doi.org/10.1038/nmat871,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,9.439592861,369.9049015,21,0,,https://doi.org/10.1038/nmat871,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,9.609573504,369.075187,21,0,,https://doi.org/10.1038/nmat871,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,9.051550303,354.5336672,21,0,,https://doi.org/10.1038/nmat871,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,9.06296741,353.7431293,21,0,,https://doi.org/10.1038/nmat871,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,9.074327715,352.958499,21,0,,https://doi.org/10.1038/nmat871,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,8.663811826,340.6362242,21,0,,https://doi.org/10.1038/nmat871,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,8.274664192,338.3777397,21,0,,https://doi.org/10.1038/nmat871,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,8.038200804,325.8956364,21,0,,https://doi.org/10.1038/nmat871,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,7.676428834,323.7477249,21,0,,https://doi.org/10.1038/nmat871,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,7.236012677,309.8015269,21,0,,https://doi.org/10.1038/nmat871,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,7.356806259,309.8015269,21,0,,https://doi.org/10.1038/nmat871,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,6.817177762,296.4890544,21,0,,https://doi.org/10.1038/nmat871,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,6.347685581,290.0598927,21,0,,https://doi.org/10.1038/nmat871,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,6.210275129,283.7742726,21,0,,https://doi.org/10.1038/nmat871,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,6.034979399,281.2991442,21,0,,https://doi.org/10.1038/nmat871,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,5.844946256,271.6148484,21,0,,https://doi.org/10.1038/nmat871,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,5.486606823,261.1167045,21,0,,https://doi.org/10.1038/nmat871,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,5.408078911,259.975174,21,0,,https://doi.org/10.1038/nmat871,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,5.063933913,251.0128907,21,0,,https://doi.org/10.1038/nmat871,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,5.085215517,248.8198991,21,0,,https://doi.org/10.1038/nmat871,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,4.834160005,240.7584513,21,0,,https://doi.org/10.1038/nmat871,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,4.77939795,238.1246275,21,0,,https://doi.org/10.1038/nmat871,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,4.694934097,230.3852659,21,0,,https://doi.org/10.1038/nmat871,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,4.416360747,227.8589731,21,0,,https://doi.org/10.1038/nmat871,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,4.216583125,217.9975597,21,0,,https://doi.org/10.1038/nmat871,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,4.171963376,215.1120315,21,0,,https://doi.org/10.1038/nmat871,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,3.950582306,209.4461952,21,0,,https://doi.org/10.1038/nmat871,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,3.915876063,205.7414844,21,0,,https://doi.org/10.1038/nmat871,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,3.832064203,200.2898853,21,0,,https://doi.org/10.1038/nmat871,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,3.714379209,199.3933336,21,0,,https://doi.org/10.1038/nmat871,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,3.529135488,192.3413744,21,0,,https://doi.org/10.1038/nmat871,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,3.477746949,191.4746559,21,0,,https://doi.org/10.1038/nmat871,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,3.255274868,183.8170813,21,0,,https://doi.org/10.1038/nmat871,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,3.207764627,182.9817972,21,0,,https://doi.org/10.1038/nmat871,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,3.0517095,175.59746,21,0,,https://doi.org/10.1038/nmat871,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,2.957697333,174.791938,21,0,,https://doi.org/10.1038/nmat871,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,2.818012603,166.893018,21,0,,https://doi.org/10.1038/nmat871,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,2.731104634,166.1184258,21,0,,https://doi.org/10.1038/nmat871,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,2.640018539,159.267937,21,0,,https://doi.org/10.1038/nmat871,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,2.55852184,158.5199427,21,0,,https://doi.org/10.1038/nmat871,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,2.387985869,152.626096,21,0,,https://doi.org/10.1038/nmat871,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,2.352839797,151.9008919,21,0,,https://doi.org/10.1038/nmat871,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,2.273220557,145.4835829,21,0,,https://doi.org/10.1038/nmat871,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,2.31504673,144.7824941,21,0,,https://doi.org/10.1038/nmat871,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,2.131352377,137.8986765,21,0,,https://doi.org/10.1038/nmat871,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,2.098136776,137.5595927,21,0,,https://doi.org/10.1038/nmat871,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,1.929535751,131.2380315,21,0,,https://doi.org/10.1038/nmat871,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,1.911745836,128.3098754,21,0,,https://doi.org/10.1038/nmat871,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,1.865898424,124.7882971,21,0,,https://doi.org/10.1038/nmat871,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,1.818123624,121.9540668,21,0,,https://doi.org/10.1038/nmat871,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,1.745142491,118.5426782,21,0,,https://doi.org/10.1038/nmat871,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,1.657760365,112.7875854,21,0,,https://doi.org/10.1038/nmat871,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,1.631799192,112.4901507,21,0,,https://doi.org/10.1038/nmat871,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,1.575610567,106.9103412,21,0,,https://doi.org/10.1038/nmat871,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,1.525452698,106.6218966,21,0,,https://doi.org/10.1038/nmat871,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,1.506153475,105.1819282,21,0,,https://doi.org/10.1038/nmat871,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,1.470391653,101.7718576,21,0,,https://doi.org/10.1038/nmat871,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,1.473709042,100.9282282,21,0,,https://doi.org/10.1038/nmat871,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,1.373982501,96.22304395,21,0,,https://doi.org/10.1038/nmat871,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,1.40002389,95.4041836,21,0,,https://doi.org/10.1038/nmat871,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,1.416525117,886.353081,0,3,,https://doi.org/10.1038/nmat871,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,1.216592627,852.2391133,0,3,,https://doi.org/10.1038/nmat871,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,1.10319578,832.2166225,0,3,,https://doi.org/10.1038/nmat871,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,1.041704793,822.4822313,0,3,,https://doi.org/10.1038/nmat871,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,0.893255281,791.9627263,0,3,,https://doi.org/10.1038/nmat871,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,0.855471598,785.1674656,0,3,,https://doi.org/10.1038/nmat871,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,0.791106249,763.1083769,0,3,,https://doi.org/10.1038/nmat871,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,0.738915387,748.210543,0,3,,https://doi.org/10.1038/nmat871,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,0.677344311,735.7661781,0,3,,https://doi.org/10.1038/nmat871,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,0.652387213,723.6313859,0,3,,https://doi.org/10.1038/nmat871,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,0.586878287,713.7382381,0,3,,https://doi.org/10.1038/nmat871,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,0.563998368,704.0395701,0,3,,https://doi.org/10.1038/nmat871,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,0.526358441,690.781106,0,3,,https://doi.org/10.1038/nmat871,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,0.499338849,677.8776601,0,3,,https://doi.org/10.1038/nmat871,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,0.463209046,670.654396,0,3,,https://doi.org/10.1038/nmat871,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,0.432095114,658.2807905,0,3,,https://doi.org/10.1038/nmat871,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,0.407458174,651.3511055,0,3,,https://doi.org/10.1038/nmat871,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,0.382081342,634.4739555,0,3,,https://doi.org/10.1038/nmat871,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,0.359571979,629.5352214,0,3,,https://doi.org/10.1038/nmat871,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,0.324901027,616.6084833,0,3,,https://doi.org/10.1038/nmat871,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,0.31193959,608.7175859,0,3,,https://doi.org/10.1038/nmat871,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,0.308992796,602.5110796,0,3,,https://doi.org/10.1038/nmat871,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,0.291244992,596.3837808,0,3,,https://doi.org/10.1038/nmat871,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,0.269527457,591.8424257,0,3,,https://doi.org/10.1038/nmat871,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,0.256217416,578.5131388,0,3,,https://doi.org/10.1038/nmat871,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,0.233193564,574.156097,0,3,,https://doi.org/10.1038/nmat871,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,0.214756657,559.958502,0,3,,https://doi.org/10.1038/nmat871,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.25,0.208810591,555.795677,0,3,,https://doi.org/10.1038/nmat871,O+E
